,Standard 2,1.075,0.4,0.626274396,1,0.4,,,,,,,,
,Standard 1,1.394,0.15,0.812117681,1,0.15,,,,,,,,
,Standard 0,1.7165,0,1,1,0,,,,,,,,
,Positive Control,0.815,1.415740613,0.474803379,1,1.415740613,,,,,,,,
,PIB F,1.552,0.081817455,0.904165453,1,0.081817455,,,,,,,,
,PIB R,0.9435,0.599274382,0.549665016,1,0.599274382,,,,,,,,
,LEU F,1.3365,0.165617919,0.778619283,1,0.165617919,,,,,,,,
,LEU R,0.5685,2.044386989,0.331197204,1,2.044386989,,,,,,,,
,MH F,1.6515,0.059079922,0.962132246,1,0.059079922,,,,,,,,
,MH R,1.679,0.053995533,0.978153219,1,0.053995533,,,,,,,,
,KI F,1.489,0.100549392,0.86746286,1,0.100549392,,,,,,,,
,KI R,1.4585,0.111102805,0.849694145,1,0.111102805,,,,,,,,
,CP F,1.817,0.034374538,1.058549374,1,0.034374538,,,,,,,,
,CP R,0.985,0.523175391,0.573842121,1,0.523175391,,,,,,,,
,CC052,0.628,1.682688429,0.365860763,1,1.682688429,,,,,,,,
,CC053,0.8835,0.729282339,0.514710166,1,0.729282339,,,,,,,,
,CC054,0.6255,1.696510783,0.364404311,1,1.696510783,,,,,,,,
,CC055,0.7525,1.119614445,0.438392077,1,1.119614445,,,,,,,,
,CC056,0.75,1.128811458,0.436935625,1,1.128811458,,,,,,,,
,CC057,0.5665,2.057810795,0.330032042,1,2.057810795,,,,,,,,
,CC058,0.807,0.936731069,0.470142732,1,0.936731069,,,,,,,,
,CC059,0.892,0.709276845,0.519662103,1,0.709276845,,,,,,,,
,CC060,1.5165,0.091896162,0.883483833,1,0.091896162,,,,,,,,
,CC061,0.619,1.732982614,0.360617536,1,1.732982614,,,,,,,,
,CC062,1.3265,0.171127177,0.772793475,1,0.171127177,,,,,,,,
,CC063,0.7755,1.038440616,0.451791436,1,1.038440616,,,,,,,,
,Avon Int.,1.551,0.082085629,0.903582872,1,0.082085629,,,,,,,,
,SL098,1.48,0.103554731,0.862219633,1,0.103554731,,,,,,,,
,SL099,0.7335,1.191435824,0.427323041,1,1.191435824,,,,,,,,
,SL0102,0.524,2.364857697,0.305272357,1,2.364857697,,,,,,,,
,SL0102 X 5,1.064,0.403994231,0.619866006,5,2.019971154,,,,,,,,
,MB18 July 18,0.5055,2.512445159,0.294494611,1,2.512445159,,,,,,,,
,MB18 July 18 X5,0.9655,0.557647876,0.562481794,5,2.78823938,,,,,,,,
,MB18 July 25,0.2535,5.73100148,0.147684241,1,5.73100148,,,,,,,,
,MB18 July 25 X5,0.4685,2.835827092,0.27293912,5,14.17913546,,,,,,,,
,MB18 July 31,0.274,5.359158597,0.159627148,1,5.359158597,,,,,,,,
,MB18 July 31 X5,0.5895,1.908616237,0.343431401,5,9.543081187,,,,,,,,
,MB18 Aug 4,0.279,5.272186657,0.162540052,1,5.272186657,,,,,,,,
,MB18 Aug 4 X 5,0.4555,2.95906776,0.265365569,5,14.7953388,,,,,,,,
,MB18 Aug 15,0.2275,6.23994622,0.13253714,1,6.23994622,,,,,,,,
,MB18 Aug 15 X5,0.4545,2.968766745,0.264782989,5,14.84383373,,,,,,,,
,4P July 18,0.7965,0.969476245,0.464025634,1,0.969476245,,,,,,,,
,4P July 25,1.025,0.458987282,0.597145354,1,0.458987282,,,,,,,,
,4P July 31,0.6205,1.724497052,0.361491407,1,1.724497052,,,,,,,,
,4P Aug 4,0.7575,1.101444608,0.441304981,1,1.101444608,,,,,,,,
